Frame,Class,Color,Conf,x1,y1,x2,y2
1645,traffic light,Red,0.5876,689,359,731,442
1646,traffic light,Red,0.5836,689,359,731,442
1647,traffic light,Red,0.5751,689,358,731,441
1648,traffic light,Red,0.5693,689,358,731,441
1649,traffic light,Red,0.5574,689,358,731,442
1650,traffic light,Red,0.5711,689,358,731,442
1651,traffic light,Red,0.5573,689,358,731,441
1652,traffic light,Red,0.5804,689,359,731,441
1653,traffic light,Red,0.5603,689,359,731,441
1654,traffic light,Red,0.5786,689,359,731,441
1655,traffic light,Red,0.5843,689,359,731,441
1656,traffic light,Red,0.6096,689,359,731,441
1657,traffic light,Red,0.6092,689,359,731,441
1658,traffic light,Red,0.6046,689,359,731,441
1659,traffic light,Red,0.5657,689,359,731,441
1660,traffic light,Red,0.5896,689,359,731,441
1661,traffic light,Red,0.5762,689,359,731,441
1662,traffic light,Red,0.5772,689,359,731,441
1663,traffic light,Red,0.5740,689,359,731,441
1664,traffic light,Red,0.5767,690,359,731,441
1665,traffic light,Red,0.5865,690,359,731,441
1666,traffic light,Red,0.5742,690,359,731,441
1667,traffic light,Red,0.5685,690,359,731,441
1668,traffic light,Red,0.5571,690,359,731,441
1669,traffic light,Red,0.5604,690,359,731,441
1670,traffic light,Red,0.5675,689,359,731,441
1671,traffic light,Red,0.5464,689,359,731,441
1672,traffic light,Red,0.5368,689,359,731,441
1673,traffic light,Red,0.5447,689,359,731,441
1674,traffic light,Red,0.5986,689,359,730,441
1675,traffic light,Red,0.5973,689,359,730,441
1676,traffic light,Red,0.6043,690,359,730,441
1677,traffic light,Red,0.5974,690,359,730,441
1678,traffic light,Red,0.6020,690,359,730,441
1679,traffic light,Red,0.5731,690,358,730,441
1680,traffic light,Red,0.5820,690,358,730,441
1681,traffic light,Red,0.5819,690,358,730,441
1682,traffic light,Red,0.5631,690,358,730,441
1683,traffic light,Red,0.5634,690,358,730,441
1684,traffic light,Red,0.5604,690,358,730,441
1685,traffic light,Red,0.5796,690,358,730,441
1686,traffic light,Red,0.5768,690,358,730,441
1687,traffic light,Red,0.5722,690,358,730,441
1688,traffic light,Red,0.5741,690,358,730,441
1689,traffic light,Red,0.5508,690,358,730,441
1690,traffic light,Red,0.5639,689,358,731,442
1691,traffic light,Red,0.5551,690,358,730,441
1692,traffic light,Red,0.5441,690,358,730,441
1693,traffic light,Red,0.5598,690,358,730,441
1694,traffic light,Red,0.5659,690,358,730,441
1695,traffic light,Red,0.5822,689,358,731,442
1696,traffic light,Red,0.5902,689,358,731,443
1697,traffic light,Red,0.5794,689,359,731,443
1698,traffic light,Red,0.5900,690,358,730,442
1699,traffic light,Red,0.5878,689,358,731,443
1700,traffic light,Red,0.5862,690,358,730,442
1701,traffic light,Red,0.5860,689,358,731,443
1702,traffic light,Red,0.6004,690,358,730,442
1703,traffic light,Red,0.6165,690,358,730,441
1704,traffic light,Red,0.6479,690,358,730,441
1705,traffic light,Red,0.6470,690,358,730,441
1706,traffic light,Red,0.6288,690,358,730,441
1707,traffic light,Red,0.6435,690,358,730,441
1708,traffic light,Red,0.6590,690,358,730,441
1709,traffic light,Red,0.6475,690,358,730,441
1710,traffic light,Red,0.6510,690,358,730,441
1711,traffic light,Red,0.6534,690,358,730,441
1712,traffic light,Red,0.6267,690,358,730,441
1713,traffic light,Red,0.6348,690,358,730,441
1714,traffic light,Red,0.6477,690,358,730,441
1715,traffic light,Red,0.6395,690,358,730,441
1716,traffic light,Red,0.6530,690,358,730,441
1717,traffic light,Red,0.6497,690,359,730,441
1718,traffic light,Red,0.6440,690,359,730,441
1719,traffic light,Red,0.6432,690,358,730,441
1720,traffic light,Red,0.6445,690,358,730,441
1721,traffic light,Red,0.6319,690,358,730,441
1722,traffic light,Red,0.6195,690,358,730,441
1723,traffic light,Red,0.6311,690,359,730,441
1724,traffic light,Red,0.5062,690,358,731,442
1725,traffic light,Red,0.5126,690,357,731,442
1726,traffic light,Red,0.5205,689,357,731,442
1727,traffic light,Red,0.4944,689,357,731,442
1728,traffic light,Red,0.4764,689,357,731,442
1729,traffic light,Red,0.4713,690,357,731,441
1730,traffic light,Red,0.4911,690,357,731,441
1731,traffic light,Red,0.4913,690,357,731,442
1732,traffic light,Red,0.4786,690,357,731,441
1733,traffic light,Red,0.5179,690,357,731,441
1734,traffic light,Red,0.5021,690,357,731,441
1735,traffic light,Red,0.4696,690,357,731,441
1736,traffic light,Red,0.4831,690,358,731,441
1737,traffic light,Red,0.4740,690,357,731,441
1738,traffic light,Red,0.4707,690,357,731,441
1739,traffic light,Red,0.4743,690,357,731,441
1740,traffic light,Red,0.4867,690,358,731,441
1741,traffic light,Red,0.4901,690,358,731,441
1742,traffic light,Red,0.5026,690,358,731,441
1743,traffic light,Red,0.5033,690,358,731,441
1744,traffic light,Red,0.4989,690,358,731,441
1745,traffic light,Red,0.5328,690,358,731,441
1746,traffic light,Red,0.5232,690,359,731,441
1747,traffic light,Red,0.5343,690,359,731,441
1748,traffic light,Red,0.5366,690,359,731,441
1749,traffic light,Red,0.5420,690,359,731,441
1750,traffic light,Red,0.4751,690,359,731,441
1751,traffic light,Red,0.4857,689,359,731,442
1752,traffic light,Red,0.4651,689,359,731,442
1753,traffic light,Red,0.4645,689,358,731,442
1754,traffic light,Red,0.4454,689,359,731,442
1755,traffic light,Red,0.4909,690,359,731,442
1756,traffic light,Red,0.4860,690,359,731,442
1757,traffic light,Red,0.4829,690,359,731,442
1758,traffic light,Red,0.4606,690,359,731,442
1759,traffic light,Red,0.4605,690,359,731,442
1760,traffic light,Red,0.4375,689,359,731,442
1761,traffic light,Red,0.4582,690,359,731,442
1762,traffic light,Red,0.4264,690,359,731,442
1763,traffic light,Red,0.4134,690,359,731,442
1764,traffic light,Red,0.3952,690,359,731,442
1765,traffic light,Red,0.4318,690,359,731,442
1766,traffic light,Red,0.4173,690,359,731,442
1767,traffic light,Red,0.4209,689,359,731,442
1768,traffic light,Red,0.4186,690,359,731,442
1769,traffic light,Red,0.3974,690,359,732,442
1770,traffic light,Red,0.3854,690,359,732,442
1771,traffic light,Red,0.3850,690,359,732,442
1772,traffic light,Red,0.3650,690,359,732,442
1773,traffic light,Red,0.3446,690,359,732,442
1774,traffic light,Red,0.3198,690,359,732,442
1775,traffic light,Red,0.3148,689,359,732,442
1776,traffic light,Red,0.3167,689,359,732,442
1777,traffic light,Red,0.3247,689,359,732,442
1778,traffic light,Red,0.3176,689,359,732,442
1779,traffic light,Red,0.3141,689,359,732,442
1780,traffic light,Red,0.3263,689,359,732,442
1781,traffic light,Red,0.3444,689,359,731,442
1782,traffic light,Red,0.3679,689,359,731,442
1783,traffic light,Red,0.3612,689,359,732,442
1784,traffic light,Red,0.4245,689,359,732,442
1785,traffic light,Red,0.3975,689,359,732,442
1786,traffic light,Red,0.3204,689,359,732,442
1787,traffic light,Red,0.3202,689,359,732,442
1788,traffic light,Red,0.3007,689,359,732,442
1789,traffic light,Red,0.3095,689,359,732,442
1790,traffic light,Red,0.3627,689,359,732,442
1791,traffic light,Red,0.3759,689,359,732,442
1792,traffic light,Red,0.4169,689,359,731,442
1793,traffic light,Red,0.4141,689,359,731,442
1794,traffic light,Red,0.4179,689,359,731,442
1795,traffic light,Red,0.3889,689,359,731,442
1796,traffic light,Red,0.4100,689,360,731,442
1797,traffic light,Red,0.3858,689,360,731,442
1798,traffic light,Red,0.3960,689,360,731,442
1799,traffic light,Red,0.3861,689,360,731,442
1800,traffic light,Red,0.3883,689,360,731,442
1801,traffic light,Red,0.3476,689,359,731,442
1802,traffic light,Red,0.3779,689,359,731,442
1803,traffic light,Red,0.3844,689,359,731,442
1804,traffic light,Red,0.3867,689,359,731,442
1805,traffic light,Red,0.3846,689,359,731,442
1806,traffic light,Red,0.3567,689,359,731,442
1807,traffic light,Red,0.3556,689,359,731,442
1808,traffic light,Red,0.3656,689,359,732,442
1809,traffic light,Red,0.3415,689,359,732,442
1810,traffic light,Red,0.3883,689,359,731,442
1811,traffic light,Red,0.3930,689,359,731,442
1812,traffic light,Red,0.3890,689,359,731,441
1813,traffic light,Red,0.3892,689,359,731,441
1814,traffic light,Red,0.4382,689,359,732,441
1815,traffic light,Red,0.4372,689,359,731,441
1816,traffic light,Red,0.3948,689,359,731,441
1817,traffic light,Red,0.4410,689,359,731,441
1818,traffic light,Red,0.4467,689,359,731,441
1819,traffic light,Red,0.4373,689,359,731,441
1820,traffic light,Red,0.4436,689,359,731,441
1821,traffic light,Red,0.4875,689,359,731,441
1822,traffic light,Red,0.4989,689,359,731,441
1823,traffic light,Red,0.4725,689,359,731,441
1824,traffic light,Red,0.5038,690,359,731,441
1825,traffic light,Red,0.4687,690,358,731,441
1826,traffic light,Red,0.4553,690,359,731,441
1827,traffic light,Red,0.4387,689,359,731,441
1828,traffic light,Red,0.4312,689,359,731,441
1829,traffic light,Red,0.4187,689,359,731,441
1830,traffic light,Red,0.4136,690,358,731,441
1831,traffic light,Red,0.3976,690,358,731,441
1832,traffic light,Red,0.3930,689,358,731,441
1833,traffic light,Red,0.3797,689,358,731,441
1834,traffic light,Red,0.3615,689,358,732,441
1835,traffic light,Red,0.3394,689,358,732,441
1836,traffic light,Red,0.3624,689,358,732,441
1837,traffic light,Red,0.3735,689,358,732,441
1838,traffic light,Red,0.3790,689,358,732,441
1839,traffic light,Red,0.3690,689,358,732,441
1840,traffic light,Red,0.3772,689,358,732,441
1841,traffic light,Red,0.3872,689,358,732,441
1842,traffic light,Red,0.3800,689,358,732,441
1843,traffic light,Red,0.3799,689,358,732,441
1844,traffic light,Red,0.3796,689,358,732,441
1845,traffic light,Red,0.3641,689,358,732,441
1846,traffic light,Red,0.3494,689,357,732,441
1847,traffic light,Red,0.3588,688,357,732,441
1848,traffic light,Red,0.3715,688,357,732,441
1849,traffic light,Red,0.3975,688,357,732,441
1850,traffic light,Red,0.4094,688,357,732,441
1851,traffic light,Red,0.4038,688,357,732,441
1852,traffic light,Red,0.4256,688,357,732,441
1853,traffic light,Red,0.4312,688,357,732,441
1854,traffic light,Red,0.4411,688,357,732,441
1855,traffic light,Red,0.4238,688,357,732,441
1856,traffic light,Red,0.4233,688,357,732,441
1857,traffic light,Red,0.4476,688,357,732,441
1858,traffic light,Red,0.4318,688,356,732,441
1859,traffic light,Red,0.4063,688,356,732,441
1860,traffic light,Red,0.4222,688,356,732,441
1861,traffic light,Red,0.4144,688,356,732,441
1862,traffic light,Red,0.4310,688,356,732,441
1863,traffic light,Red,0.4166,688,356,732,441
1864,traffic light,Red,0.4002,688,356,732,441
1865,traffic light,Red,0.4006,688,356,732,441
1866,traffic light,Red,0.4190,688,356,732,441
1867,traffic light,Red,0.4177,688,356,732,441
1868,traffic light,Red,0.4091,688,356,732,441
1869,traffic light,Red,0.3944,688,356,732,441
1870,traffic light,Red,0.4137,688,356,732,441
1871,traffic light,Red,0.4396,688,356,732,441
1872,traffic light,Red,0.4472,688,357,732,441
1873,traffic light,Red,0.4309,688,357,732,441
1874,traffic light,Red,0.4091,689,358,731,441
1875,traffic light,Red,0.4266,689,358,731,441
1876,traffic light,Red,0.4408,689,358,731,441
1877,traffic light,Red,0.4133,689,358,731,441
1878,traffic light,Red,0.4270,689,358,731,441
1879,traffic light,Red,0.4536,689,358,731,441
1880,traffic light,Red,0.4536,689,358,731,441
1881,traffic light,Red,0.4512,689,358,731,441
1882,traffic light,Red,0.4130,689,358,731,441
1883,traffic light,Red,0.4358,689,358,731,441
1884,traffic light,Red,0.4132,689,358,731,441
1885,traffic light,Red,0.4252,689,358,731,441
1886,traffic light,Red,0.4325,689,358,731,441
1887,traffic light,Red,0.4562,689,358,731,441
1888,traffic light,Red,0.4554,689,358,731,441
1889,traffic light,Red,0.4448,689,358,731,441
1890,traffic light,Red,0.4419,689,358,731,441
1891,traffic light,Red,0.4598,689,358,731,441
1892,traffic light,Red,0.4872,689,358,731,441
1893,traffic light,Red,0.4654,689,358,731,441
1894,traffic light,Red,0.4564,689,358,731,441
1895,traffic light,Red,0.4923,689,358,731,441
1896,traffic light,Red,0.4678,689,358,731,441
1897,traffic light,Red,0.4901,688,358,731,442
1898,traffic light,Red,0.4770,688,358,731,442
1899,traffic light,Red,0.4922,688,358,731,443
1900,traffic light,Red,0.4791,688,358,731,443
1901,traffic light,Red,0.4824,688,358,731,443
1902,traffic light,Red,0.4539,688,359,731,443
1903,traffic light,Red,0.4732,688,358,731,444
1904,traffic light,Red,0.4842,688,358,731,443
1905,traffic light,Red,0.4482,688,358,731,442
1906,traffic light,Red,0.4623,688,358,731,443
1907,traffic light,Red,0.4533,688,358,732,443
1908,traffic light,Red,0.4508,688,358,732,443
1909,traffic light,Red,0.4366,688,358,731,442
1910,traffic light,Red,0.4441,688,359,731,443
1911,traffic light,Red,0.4642,688,359,731,444
1912,traffic light,Red,0.4466,688,359,731,444
1913,traffic light,Red,0.4517,688,359,732,444
1914,traffic light,Red,0.4468,689,359,731,442
1915,traffic light,Red,0.4451,689,358,731,442
1916,traffic light,Red,0.4663,689,358,731,442
1917,traffic light,Red,0.4677,689,358,731,441
1918,traffic light,Red,0.4743,689,358,731,441
1919,traffic light,Red,0.4523,689,358,731,441
1920,traffic light,Red,0.4711,689,358,731,441
1921,traffic light,Red,0.4835,689,358,731,441
1922,traffic light,Red,0.4560,689,358,731,441
1923,traffic light,Red,0.4606,689,358,731,441
1924,traffic light,Red,0.4911,689,358,731,442
1925,traffic light,Red,0.4706,689,358,731,442
1926,traffic light,Red,0.4794,689,358,731,442
1927,traffic light,Red,0.4585,689,358,731,442
1928,traffic light,Red,0.4471,689,358,731,441
1929,traffic light,Red,0.4637,689,358,731,441
1930,traffic light,Red,0.5013,689,358,731,441
1931,traffic light,Red,0.4752,689,358,731,441
1932,traffic light,Red,0.4739,689,358,731,441
1933,traffic light,Red,0.4886,689,358,731,441
1934,traffic light,Red,0.4895,689,358,731,441
1935,traffic light,Red,0.4586,689,358,731,441
1936,traffic light,Red,0.4623,689,358,731,441
1937,traffic light,Red,0.4770,689,358,731,441
1938,traffic light,Red,0.4717,689,358,731,441
1939,traffic light,Red,0.4805,689,358,731,441
1940,traffic light,Red,0.4746,689,358,731,441
1941,traffic light,Red,0.4879,689,358,731,441
1942,traffic light,Red,0.4785,689,358,731,442
1943,traffic light,Red,0.5056,689,358,731,442
1944,traffic light,Red,0.5047,689,358,731,442
1945,traffic light,Red,0.5019,689,358,731,442
1946,traffic light,Red,0.5024,689,358,731,442
1947,traffic light,Red,0.4886,689,358,731,442
1948,traffic light,Red,0.4890,689,358,731,442
1949,traffic light,Red,0.4756,689,358,731,442
1950,traffic light,Red,0.4840,689,358,731,442
1951,traffic light,Red,0.4954,689,358,731,442
1952,traffic light,Red,0.4973,689,358,731,442
1953,traffic light,Red,0.4731,689,357,731,442
1954,traffic light,Red,0.4567,689,358,731,442
1955,traffic light,Red,0.4626,689,358,731,442
1956,traffic light,Red,0.4615,689,358,731,442
1957,traffic light,Red,0.4619,689,357,731,442
1958,traffic light,Red,0.4543,689,357,731,442
1959,traffic light,Red,0.4774,689,357,731,442
1960,traffic light,Red,0.5099,689,357,731,442
1961,traffic light,Red,0.4975,689,357,731,442
1962,traffic light,Red,0.5020,689,357,731,442
1963,traffic light,Red,0.4641,689,357,731,442
1964,traffic light,Red,0.5033,689,358,731,442
1965,traffic light,Red,0.4798,689,357,731,442
1966,traffic light,Red,0.4677,688,358,731,442
1967,traffic light,Red,0.4897,689,358,731,442
1968,traffic light,Red,0.4450,689,358,731,442
1969,traffic light,Red,0.4699,689,358,731,442
1970,traffic light,Red,0.4328,689,358,731,441
1971,traffic light,Red,0.4890,689,358,731,441
1972,traffic light,Red,0.4987,689,358,731,441
1973,traffic light,Red,0.5068,689,358,731,441
1974,traffic light,Red,0.5229,688,357,732,442
1975,traffic light,Red,0.4983,687,357,732,442
1976,traffic light,Red,0.4323,687,357,732,442
1977,traffic light,Red,0.4107,687,357,732,442
1978,traffic light,Red,0.5248,687,357,732,441
1979,traffic light,Red,0.5137,687,357,732,441
1980,traffic light,Red,0.4996,688,357,732,441
1981,traffic light,Red,0.4752,688,357,732,441
1982,traffic light,Red,0.4751,688,357,732,441
1983,traffic light,Red,0.5123,688,357,732,442
1984,traffic light,Red,0.5080,688,357,732,442
1985,traffic light,Red,0.4946,688,357,732,442
1986,traffic light,Red,0.4822,688,357,732,442
1987,traffic light,Red,0.4992,688,357,732,442
1988,traffic light,Red,0.5082,688,357,732,442
1989,traffic light,Red,0.5394,688,357,732,442
1990,traffic light,Red,0.5762,688,357,732,442
1991,traffic light,Red,0.5436,688,358,732,442
1992,traffic light,Red,0.5329,688,358,732,442
1993,traffic light,Red,0.5198,688,358,731,442
1994,traffic light,Red,0.5302,688,358,732,442
1995,traffic light,Red,0.4914,688,357,732,442
1996,traffic light,Red,0.5184,688,358,732,442
1997,traffic light,Red,0.5388,688,357,732,442
1998,traffic light,Red,0.5533,688,358,732,442
1999,traffic light,Red,0.5465,688,358,732,442
2000,traffic light,Red,0.4663,688,358,731,441
2001,traffic light,Red,0.4558,689,358,731,441
2002,traffic light,Red,0.3861,689,359,731,441
2003,traffic light,Red,0.4095,689,358,731,441
2004,traffic light,Red,0.4140,688,359,731,441
2005,traffic light,Red,0.4332,688,359,731,441
2006,traffic light,Red,0.4355,688,358,731,441
2007,traffic light,Red,0.4284,688,358,731,441
2008,traffic light,Red,0.4546,689,359,731,441
2009,traffic light,Red,0.4270,689,359,731,441
2010,traffic light,Red,0.5181,688,359,731,441
2011,traffic light,Red,0.5307,688,359,731,441
2012,traffic light,Red,0.5567,688,358,731,441
2013,traffic light,Red,0.5593,688,358,731,441
2014,traffic light,Red,0.5633,688,358,731,441
2015,traffic light,Red,0.5755,688,358,731,441
2016,traffic light,Red,0.5727,688,357,731,441
2017,traffic light,Red,0.5719,688,357,731,441
2018,traffic light,Red,0.5561,688,357,731,441
2019,traffic light,Red,0.5678,688,357,731,441
2020,traffic light,Red,0.5740,688,357,731,441
2021,traffic light,Red,0.5859,688,357,730,441
2022,traffic light,Red,0.5691,688,357,731,442
2023,traffic light,Red,0.5839,688,357,731,442
2024,traffic light,Red,0.6597,688,357,731,442
2025,traffic light,Red,0.6459,688,357,731,441
2026,traffic light,Red,0.6739,688,357,731,441
2027,traffic light,Red,0.6505,688,357,731,441
2028,traffic light,Red,0.5951,688,357,731,442
2029,traffic light,Red,0.5925,688,357,731,442
2030,traffic light,Red,0.5917,688,357,731,442
2031,traffic light,Red,0.6079,689,357,731,442
2032,traffic light,Red,0.5933,689,357,731,441
2033,traffic light,Red,0.5895,689,357,731,441
2034,traffic light,Red,0.5976,689,357,731,441
2035,traffic light,Red,0.5805,689,357,731,442
